,code,tradeStatus,code_name
2748,sz.002611,1,东方精工
2749,sz.002612,1,朗姿股份
2750,sz.002613,1,北玻股份
2751,sz.002614,1,奥佳华
2752,sz.002615,1,哈尔斯
2753,sz.002616,1,长青集团
2754,sz.002617,1,露笑科技
2755,sz.002618,1,丹邦科技
2756,sz.002619,1,艾格拉斯
2757,sz.002620,1,瑞和股份
2758,sz.002621,1,美吉姆
2759,sz.002622,1,融钰集团
2760,sz.002623,1,亚玛顿
2761,sz.002624,1,完美世界
2762,sz.002625,1,光启技术
2763,sz.002626,1,金达威
2764,sz.002627,1,宜昌交运
2765,sz.002628,1,成都路桥
2766,sz.002629,1,*ST仁智
2767,sz.002630,1,华西能源
2768,sz.002631,1,德尔未来
2769,sz.002632,1,道明光学
2770,sz.002633,1,申科股份
2771,sz.002634,1,棒杰股份
2772,sz.002635,1,安洁科技
2773,sz.002636,1,金安国纪
2774,sz.002637,1,赞宇科技
2775,sz.002638,1,勤上股份
2776,sz.002639,1,雪人股份
2777,sz.002640,1,跨境通
2778,sz.002641,1,永高股份
2779,sz.002642,1,*ST荣联
2780,sz.002643,1,万润股份
2781,sz.002644,1,佛慈制药
2782,sz.002645,1,华宏科技
2783,sz.002646,1,青青稞酒
2784,sz.002647,1,仁东控股
2785,sz.002648,1,卫星石化
2786,sz.002649,1,博彦科技
2787,sz.002650,1,加加食品
2788,sz.002651,1,利君股份
2789,sz.002652,1,扬子新材
2790,sz.002653,1,海思科
2791,sz.002654,1,万润科技
2792,sz.002655,1,共达电声
2793,sz.002656,1,摩登大道
2794,sz.002657,1,中科金财
2795,sz.002658,1,雪迪龙
2796,sz.002659,1,凯文教育
2797,sz.002660,1,茂硕电源
2798,sz.002661,1,克明面业
2799,sz.002662,1,京威股份
2800,sz.002663,1,普邦股份
2801,sz.002664,1,长鹰信质
2802,sz.002665,1,首航节能
2803,sz.002666,1,德联集团
2804,sz.002667,1,鞍重股份
2805,sz.002668,1,奥马电器
2806,sz.002669,1,康达新材
2807,sz.002670,1,国盛金控
2808,sz.002671,1,龙泉股份
2809,sz.002672,1,东江环保
2810,sz.002673,1,西部证券
2811,sz.002674,1,兴业科技
2812,sz.002675,1,东诚药业
2813,sz.002676,1,顺威股份
2814,sz.002677,1,浙江美大
2815,sz.002678,1,珠江钢琴
2816,sz.002679,1,福建金森
2817,sz.002680,1,长生退
2818,sz.002681,1,奋达科技
2819,sz.002682,1,龙洲股份
2820,sz.002683,1,宏大爆破
2821,sz.002684,1,*ST猛狮
2822,sz.002685,1,华东重机
2823,sz.002686,1,亿利达
2824,sz.002687,1,乔治白
2825,sz.002688,1,金河生物
2826,sz.002689,1,远大智能
2827,sz.002690,1,美亚光电
2828,sz.002691,1,冀凯股份
2829,sz.002692,1,ST远程
2830,sz.002693,1,双成药业
2831,sz.002694,1,顾地科技
2832,sz.002695,1,煌上煌
2833,sz.002696,1,百洋股份
2834,sz.002697,1,红旗连锁
2835,sz.002698,1,博实股份
2836,sz.002699,1,美盛文化
2837,sz.002700,1,新疆浩源
2838,sz.002701,1,奥瑞金
2839,sz.002702,1,海欣食品
2840,sz.002703,1,浙江世宝
2841,sz.002705,1,新宝股份
2842,sz.002706,1,良信电器
2843,sz.002707,1,众信旅游
2844,sz.002708,1,光洋股份
2845,sz.002709,1,天赐材料
2846,sz.002711,1,*ST欧浦
2847,sz.002712,1,思美传媒
2848,sz.002713,1,东易日盛
2849,sz.002714,1,牧原股份
2850,sz.002715,1,登云股份
2851,sz.002716,1,ST金贵
2852,sz.002717,1,岭南股份
2853,sz.002718,1,友邦吊顶
2854,sz.002719,1,麦趣尔
2855,sz.002721,1,金一文化
2856,sz.002722,1,金轮股份
2857,sz.002723,1,金莱特
2858,sz.002724,1,海洋王
2859,sz.002725,1,跃岭股份
2860,sz.002726,1,龙大肉食
2861,sz.002727,1,一心堂
2862,sz.002728,1,特一药业
2863,sz.002729,1,好利来
2864,sz.002730,1,电光科技
2865,sz.002731,1,萃华珠宝
2866,sz.002732,1,燕塘乳业
2867,sz.002733,1,雄韬股份
2868,sz.002734,1,利民股份
2869,sz.002735,1,王子新材
2870,sz.002736,1,国信证券
2871,sz.002737,1,葵花药业
2872,sz.002738,1,中矿资源
2873,sz.002739,1,万达电影
2874,sz.002740,1,爱迪尔
2875,sz.002741,1,光华科技
2876,sz.002742,1,三圣股份
2877,sz.002743,1,富煌钢构
2878,sz.002745,1,木林森
2879,sz.002746,1,仙坛股份
2880,sz.002747,1,埃斯顿
2881,sz.002748,1,世龙实业
2882,sz.002749,1,国光股份
2883,sz.002750,1,龙津药业
2884,sz.002751,1,易尚展示
2885,sz.002752,1,昇兴股份
2886,sz.002753,1,永东股份
2887,sz.002755,1,奥赛康
2888,sz.002756,1,永兴材料
2889,sz.002757,1,南兴股份
2890,sz.002758,1,华通医药
2891,sz.002759,1,天际股份
2892,sz.002760,1,凤形股份
2893,sz.002761,1,多喜爱
2894,sz.002762,1,金发拉比
2895,sz.002763,1,汇洁股份
2896,sz.002765,1,蓝黛传动
2897,sz.002766,1,*ST索菱
2898,sz.002767,1,先锋电子
2899,sz.002768,1,国恩股份
2900,sz.002769,1,普路通
2901,sz.002770,1,科迪乳业
2902,sz.002771,1,真视通
2903,sz.002772,1,众兴菌业
2904,sz.002773,1,康弘药业
2905,sz.002774,1,快意电梯
2906,sz.002775,1,文科园林
2907,sz.002776,1,柏堡龙
2908,sz.002777,1,久远银海
2909,sz.002778,1,高科石化
2910,sz.002779,1,中坚科技
2911,sz.002780,1,三夫户外
2912,sz.002781,1,奇信股份
2913,sz.002782,1,可立克
2914,sz.002783,1,凯龙股份
2915,sz.002785,1,万里石
2916,sz.002786,1,银宝山新
2917,sz.002787,1,华源控股
2918,sz.002788,1,鹭燕医药
2919,sz.002789,1,建艺集团
2920,sz.002790,1,瑞尔特
2921,sz.002791,1,坚朗五金
2922,sz.002792,1,通宇通讯
2923,sz.002793,1,东音股份
2924,sz.002795,1,永和智控
2925,sz.002796,1,世嘉科技
2926,sz.002797,1,第一创业
2927,sz.002798,1,帝欧家居
2928,sz.002799,1,环球印务
2929,sz.002800,1,天顺股份
2930,sz.002801,1,微光股份
2931,sz.002802,1,洪汇新材
2932,sz.002803,1,吉宏股份
2933,sz.002805,1,丰元股份
2934,sz.002806,1,华锋股份
2935,sz.002807,1,江阴银行
2936,sz.002808,1,恒久科技
2937,sz.002809,1,红墙股份
2938,sz.002810,1,山东赫达
2939,sz.002811,1,亚泰国际
2940,sz.002812,1,恩捷股份
2941,sz.002813,1,路畅科技
2942,sz.002815,1,崇达技术
2943,sz.002816,1,和科达
2944,sz.002817,1,黄山胶囊
2945,sz.002818,1,富森美
2946,sz.002819,1,东方中科
2947,sz.002820,1,桂发祥
2948,sz.002821,1,凯莱英
2949,sz.002822,1,中装建设
2950,sz.002823,1,凯中精密
2951,sz.002824,1,和胜股份
2952,sz.002825,1,纳尔股份
2953,sz.002826,1,易明医药
2954,sz.002827,1,高争民爆
2955,sz.002828,1,贝肯能源
2956,sz.002829,1,星网宇达
2957,sz.002830,1,名雕股份
2958,sz.002831,1,裕同科技
2959,sz.002832,1,比音勒芬
2960,sz.002833,1,弘亚数控
2961,sz.002835,1,同为股份
2962,sz.002836,1,新宏泽
2963,sz.002837,1,英维克
2964,sz.002838,1,道恩股份
2965,sz.002839,1,张家港行
2966,sz.002840,1,华统股份
2967,sz.002841,1,视源股份
2968,sz.002842,1,翔鹭钨业
2969,sz.002843,1,泰嘉股份
2970,sz.002845,1,同兴达
2971,sz.002846,1,英联股份
2972,sz.002847,1,盐津铺子
2973,sz.002848,1,高斯贝尔
2974,sz.002849,1,威星智能
2975,sz.002850,1,科达利
2976,sz.002851,1,麦格米特
2977,sz.002852,1,道道全
2978,sz.002853,1,皮阿诺
2979,sz.002855,1,捷荣技术
2980,sz.002856,1,美芝股份
2981,sz.002857,1,三晖电气
2982,sz.002858,1,力盛赛车
2983,sz.002859,1,洁美科技
2984,sz.002860,1,星帅尔
2985,sz.002861,1,瀛通通讯
2986,sz.002862,1,实丰文化
2987,sz.002863,1,今飞凯达
2988,sz.002864,1,盘龙药业
2989,sz.002865,1,钧达股份
2990,sz.002866,1,传艺科技
2991,sz.002867,1,周大生
2992,sz.002868,1,绿康生化
2993,sz.002869,1,金溢科技
2994,sz.002870,1,香山股份
2995,sz.002871,1,伟隆股份
2996,sz.002872,1,*ST天圣
2997,sz.002873,1,新天药业
2998,sz.002875,1,安奈儿
2999,sz.002876,1,三利谱
3000,sz.002877,1,智能自控
3001,sz.002878,1,元隆雅图
3002,sz.002879,1,长缆科技
3003,sz.002880,1,卫光生物
3004,sz.002881,1,美格智能
3005,sz.002882,1,金龙羽
3006,sz.002883,1,中设股份
3007,sz.002884,1,凌霄泵业
3008,sz.002885,1,京泉华
3009,sz.002886,1,沃特股份
3010,sz.002887,1,绿茵生态
3011,sz.002888,1,惠威科技
3012,sz.002889,1,东方嘉盛
3013,sz.002890,1,弘宇股份
3014,sz.002891,1,中宠股份
3015,sz.002892,1,科力尔
3016,sz.002893,1,华通热力
3017,sz.002895,1,川恒股份
3018,sz.002896,1,中大力德
3019,sz.002897,1,意华股份
3020,sz.002898,1,赛隆药业
3021,sz.002899,1,英派斯
3022,sz.002900,1,哈三联
3023,sz.002901,1,大博医疗
3024,sz.002902,1,铭普光磁
3025,sz.002903,1,宇环数控
3026,sz.002905,1,金逸影视
3027,sz.002906,1,华阳集团
3028,sz.002907,1,华森制药
3029,sz.002908,1,德生科技
3030,sz.002909,1,集泰股份
3031,sz.002910,1,庄园牧场
3032,sz.002911,1,佛燃股份
3033,sz.002912,1,中新赛克
3034,sz.002913,1,奥士康
3035,sz.002915,1,中欣氟材
3036,sz.002916,1,深南电路
3037,sz.002917,1,金奥博
3038,sz.002918,1,蒙娜丽莎
3039,sz.002919,1,名臣健康
3040,sz.002920,1,德赛西威
3041,sz.002921,1,联诚精密
3042,sz.002922,1,伊戈尔
3043,sz.002923,1,润都股份
3044,sz.002925,1,盈趣科技
3045,sz.002926,1,华西证券
3046,sz.002927,1,泰永长征
3047,sz.002928,1,华夏航空
3048,sz.002929,1,润建股份
3049,sz.002930,1,宏川智慧
3050,sz.002931,1,锋龙股份
3051,sz.002932,1,明德生物
3052,sz.002933,1,新兴装备
3053,sz.002935,1,天奥电子
3054,sz.002936,1,郑州银行
3055,sz.002937,1,兴瑞科技
3056,sz.002938,1,鹏鼎控股
3057,sz.002939,1,长城证券
3058,sz.002940,1,昂利康
3059,sz.002941,1,新疆交建
3060,sz.002942,1,新农股份
3061,sz.002943,1,宇晶股份
3062,sz.002945,1,华林证券
3063,sz.002946,1,新乳业
3064,sz.002947,1,恒铭达
3065,sz.002948,1,青岛银行
3066,sz.300001,1,特锐德
3067,sz.300002,1,神州泰岳
3068,sz.300003,1,乐普医疗
3069,sz.300004,1,南风股份
3070,sz.300005,1,探路者
3071,sz.300006,1,莱美药业
3072,sz.300007,1,汉威科技
3073,sz.300008,1,天海防务
3074,sz.300009,1,安科生物
3075,sz.300010,1,立思辰
3076,sz.300011,1,鼎汉技术
3077,sz.300012,1,华测检测
3078,sz.300013,1,新宁物流
3079,sz.300014,1,亿纬锂能
3080,sz.300015,1,爱尔眼科
3081,sz.300016,1,北陆药业
3082,sz.300017,1,网宿科技
3083,sz.300018,1,中元股份
3084,sz.300019,1,硅宝科技
3085,sz.300020,1,银江股份
3086,sz.300021,1,大禹节水
3087,sz.300022,1,吉峰科技
3088,sz.300023,1,宝德股份
3089,sz.300024,1,机器人
3090,sz.300025,1,华星创业
3091,sz.300026,1,红日药业
3092,sz.300027,1,华谊兄弟
3093,sz.300028,0,金亚科技
3094,sz.300029,1,天龙光电
3095,sz.300030,1,阳普医疗
3096,sz.300031,1,宝通科技
3097,sz.300032,1,金龙机电
3098,sz.300033,1,同花顺
3099,sz.300034,1,钢研高纳
3100,sz.300035,1,中科电气
3101,sz.300036,1,超图软件
3102,sz.300037,1,新宙邦
3103,sz.300038,1,数知科技
3104,sz.300039,1,上海凯宝
3105,sz.300040,1,九洲电气
3106,sz.300041,1,回天新材
3107,sz.300042,1,朗科科技
3108,sz.300043,1,星辉娱乐
3109,sz.300044,1,赛为智能
3110,sz.300045,1,华力创通
3111,sz.300046,1,台基股份
3112,sz.300047,1,天源迪科
3113,sz.300048,1,合康新能
3114,sz.300049,1,福瑞股份
3115,sz.300050,1,世纪鼎利
3116,sz.300051,1,三五互联
3117,sz.300052,1,中青宝
3118,sz.300053,1,欧比特
3119,sz.300054,1,鼎龙股份
3120,sz.300055,1,万邦达
3121,sz.300056,1,三维丝
3122,sz.300057,1,万顺新材
3123,sz.300058,1,蓝色光标
3124,sz.300059,1,东方财富
3125,sz.300061,1,康旗股份
3126,sz.300062,1,中能电气
3127,sz.300063,1,天龙集团
3128,sz.300064,1,豫金刚石
3129,sz.300065,1,海兰信
3130,sz.300066,1,三川智慧
3131,sz.300067,1,安诺其
3132,sz.300068,1,南都电源
3133,sz.300069,1,金利华电
3134,sz.300070,1,碧水源
3135,sz.300071,1,华谊嘉信
3136,sz.300072,1,三聚环保
3137,sz.300073,1,当升科技
3138,sz.300074,1,华平股份
3139,sz.300075,1,数字政通
3140,sz.300076,1,GQY视讯
3141,sz.300077,1,国民技术
3142,sz.300078,1,思创医惠
3143,sz.300079,1,数码科技
3144,sz.300080,1,易成新能
3145,sz.300081,1,恒信东方
3146,sz.300082,1,奥克股份
3147,sz.300083,1,劲胜智能
3148,sz.300084,1,海默科技
3149,sz.300085,1,银之杰
3150,sz.300086,1,康芝药业
3151,sz.300087,1,荃银高科
3152,sz.300088,1,长信科技
3153,sz.300089,1,文化长城
3154,sz.300090,1,盛运环保
3155,sz.300091,1,金通灵
3156,sz.300092,1,科新机电
3157,sz.300093,1,金刚玻璃
3158,sz.300094,1,国联水产
3159,sz.300095,1,华伍股份
3160,sz.300096,1,易联众
3161,sz.300097,1,智云股份
3162,sz.300098,1,高新兴
3163,sz.300099,1,精准信息
3164,sz.300100,1,双林股份
3165,sz.300101,1,振芯科技
3166,sz.300102,1,乾照光电
3167,sz.300103,1,达刚控股
3168,sz.300104,1,乐视网
3169,sz.300105,1,龙源技术
3170,sz.300106,1,西部牧业
3171,sz.300107,1,建新股份
3172,sz.300108,1,吉药控股
3173,sz.300109,1,新开源
3174,sz.300110,1,华仁药业
3175,sz.300111,1,向日葵
3176,sz.300112,1,万讯自控
3177,sz.300113,1,顺网科技
3178,sz.300114,1,中航电测
3179,sz.300115,1,长盈精密
3180,sz.300116,1,坚瑞沃能
3181,sz.300117,1,嘉寓股份
3182,sz.300118,1,东方日升
3183,sz.300119,1,瑞普生物
3184,sz.300120,1,经纬辉开
3185,sz.300121,1,阳谷华泰
3186,sz.300122,1,智飞生物
3187,sz.300123,1,亚光科技
3188,sz.300124,1,汇川技术
3189,sz.300125,1,易世达
3190,sz.300126,1,锐奇股份
3191,sz.300127,1,银河磁体
3192,sz.300128,1,锦富技术
3193,sz.300129,1,泰胜风能
3194,sz.300130,1,新国都
3195,sz.300131,1,英唐智控
3196,sz.300132,1,青松股份
3197,sz.300133,1,华策影视
3198,sz.300134,1,大富科技
3199,sz.300135,1,宝利国际
3200,sz.300136,1,信维通信
3201,sz.300137,1,先河环保
3202,sz.300138,1,晨光生物
3203,sz.300139,1,晓程科技
3204,sz.300140,1,中环装备
3205,sz.300141,1,和顺电气
3206,sz.300142,1,沃森生物
3207,sz.300143,1,盈康生命
3208,sz.300144,1,宋城演艺
3209,sz.300145,1,中金环境
3210,sz.300146,1,汤臣倍健
3211,sz.300147,1,香雪制药
3212,sz.300148,1,天舟文化
3213,sz.300149,1,量子生物
3214,sz.300150,1,世纪瑞尔
3215,sz.300151,1,昌红科技
3216,sz.300152,1,科融环境
3217,sz.300153,1,科泰电源
3218,sz.300154,1,瑞凌股份
3219,sz.300155,1,安居宝
3220,sz.300156,1,神雾环保
3221,sz.300157,1,恒泰艾普
3222,sz.300158,1,振东制药
3223,sz.300159,1,新研股份
3224,sz.300160,1,秀强股份
3225,sz.300161,1,华中数控
3226,sz.300162,1,雷曼光电
3227,sz.300163,1,先锋新材
3228,sz.300164,1,通源石油
3229,sz.300165,1,天瑞仪器
3230,sz.300166,1,东方国信
3231,sz.300167,1,迪威迅
3232,sz.300168,1,万达信息
3233,sz.300169,1,天晟新材
3234,sz.300170,1,汉得信息
3235,sz.300171,1,东富龙
3236,sz.300172,1,中电环保
3237,sz.300173,1,智慧松德
3238,sz.300174,1,元力股份
3239,sz.300175,1,朗源股份
3240,sz.300176,1,派生科技
3241,sz.300177,1,中海达
3242,sz.300178,1,腾邦国际
3243,sz.300179,1,四方达
3244,sz.300180,1,华峰超纤
3245,sz.300181,1,佐力药业
3246,sz.300182,1,捷成股份
3247,sz.300183,1,东软载波
3248,sz.300184,1,力源信息
3249,sz.300185,1,通裕重工
3250,sz.300187,1,永清环保
3251,sz.300188,1,美亚柏科
3252,sz.300189,1,神农科技
3253,sz.300190,1,维尔利
3254,sz.300191,1,潜能恒信
3255,sz.300192,1,科斯伍德
3256,sz.300193,1,佳士科技
3257,sz.300194,1,福安药业
3258,sz.300195,1,长荣股份
3259,sz.300196,1,长海股份
3260,sz.300197,1,铁汉生态
3261,sz.300198,1,纳川股份
3262,sz.300199,1,翰宇药业
3263,sz.300200,1,高盟新材
3264,sz.300201,1,海伦哲
3265,sz.300202,1,聚龙股份
3266,sz.300203,1,聚光科技
3267,sz.300204,1,舒泰神
3268,sz.300205,1,天喻信息
3269,sz.300206,1,理邦仪器
3270,sz.300207,1,欣旺达
3271,sz.300208,1,青岛中程
3272,sz.300209,1,天泽信息
3273,sz.300210,1,森远股份
3274,sz.300211,1,亿通科技
3275,sz.300212,1,易华录
3276,sz.300213,1,佳讯飞鸿
3277,sz.300214,1,日科化学
3278,sz.300215,1,电科院
3279,sz.300216,1,千山药机
3280,sz.300217,1,东方电热
3281,sz.300218,1,安利股份
3282,sz.300219,1,鸿利智汇
3283,sz.300220,1,金运激光
3284,sz.300221,1,银禧科技
3285,sz.300222,1,科大智能
3286,sz.300223,1,北京君正
3287,sz.300224,1,正海磁材
3288,sz.300225,1,金力泰
3289,sz.300226,1,上海钢联
3290,sz.300227,1,光韵达
3291,sz.300228,1,富瑞特装
3292,sz.300229,1,拓尔思
3293,sz.300230,1,永利股份
3294,sz.300231,1,银信科技
3295,sz.300232,1,洲明科技
3296,sz.300233,1,金城医药
3297,sz.300234,1,开尔新材
3298,sz.300235,1,方直科技
3299,sz.300236,1,上海新阳
3300,sz.300237,1,美晨生态
3301,sz.300238,1,冠昊生物
3302,sz.300239,1,东宝生物
3303,sz.300240,1,飞力达
3304,sz.300241,1,瑞丰光电
3305,sz.300242,1,佳云科技
3306,sz.300243,1,瑞丰高材
3307,sz.300244,1,迪安诊断
3308,sz.300245,1,天玑科技
3309,sz.300246,1,宝莱特
3310,sz.300247,1,融捷健康
3311,sz.300248,1,新开普
3312,sz.300249,1,依米康
3313,sz.300250,1,初灵信息
3314,sz.300251,1,光线传媒
3315,sz.300252,1,金信诺
3316,sz.300253,1,卫宁健康
3317,sz.300254,1,仟源医药
3318,sz.300255,1,常山药业
3319,sz.300256,1,星星科技
3320,sz.300257,1,开山股份
3321,sz.300258,1,精锻科技
3322,sz.300259,1,新天科技
3323,sz.300260,1,新莱应材
3324,sz.300261,1,雅本化学
3325,sz.300262,1,巴安水务
3326,sz.300263,1,隆华科技
3327,sz.300264,1,佳创视讯
3328,sz.300265,1,通光线缆
3329,sz.300266,1,兴源环境
3330,sz.300267,1,尔康制药
3331,sz.300268,1,佳沃股份
3332,sz.300269,1,联建光电
3333,sz.300270,1,中威电子
3334,sz.300271,1,华宇软件
3335,sz.300272,1,开能健康
3336,sz.300273,1,和佳股份
3337,sz.300274,1,阳光电源
3338,sz.300275,1,梅安森
3339,sz.300276,1,三丰智能
3340,sz.300277,1,海联讯
3341,sz.300278,0,华昌达
3342,sz.300279,1,和晶科技
3343,sz.300280,1,紫天科技
3344,sz.300281,1,金明精机
3345,sz.300282,1,三盛教育
3346,sz.300283,1,温州宏丰
3347,sz.300284,1,苏交科
3348,sz.300285,1,国瓷材料
3349,sz.300286,1,安科瑞
3350,sz.300287,1,飞利信
3351,sz.300288,1,朗玛信息
3352,sz.300289,1,利德曼
3353,sz.300290,1,荣科科技
3354,sz.300291,1,华录百纳
3355,sz.300292,1,吴通控股
3356,sz.300293,1,蓝英装备
3357,sz.300294,1,博雅生物
3358,sz.300295,1,三六五网
3359,sz.300296,1,利亚德
3360,sz.300297,1,蓝盾股份
3361,sz.300298,1,三诺生物
3362,sz.300299,1,富春股份
3363,sz.300300,1,汉鼎宇佑
3364,sz.300301,1,长方集团
3365,sz.300302,1,同有科技
3366,sz.300303,1,聚飞光电
3367,sz.300304,1,云意电气
3368,sz.300305,1,裕兴股份
3369,sz.300306,1,远方信息
3370,sz.300307,1,慈星股份
3371,sz.300308,1,中际旭创
3372,sz.300309,1,吉艾科技
3373,sz.300310,1,宜通世纪
3374,sz.300311,1,任子行
3375,sz.300312,1,邦讯技术
3376,sz.300313,1,天山生物
3377,sz.300314,1,戴维医疗
3378,sz.300315,1,掌趣科技
3379,sz.300316,1,晶盛机电
3380,sz.300317,1,珈伟新能
3381,sz.300318,1,博晖创新
3382,sz.300319,1,麦捷科技
3383,sz.300320,1,海达股份
3384,sz.300321,1,同大股份
3385,sz.300322,1,硕贝德
3386,sz.300323,1,华灿光电
3387,sz.300324,1,旋极信息
3388,sz.300325,1,德威新材
3389,sz.300326,1,凯利泰
3390,sz.300327,1,中颖电子
3391,sz.300328,1,宜安科技
3392,sz.300329,1,海伦钢琴
3393,sz.300330,1,华虹计通
3394,sz.300331,1,苏大维格
3395,sz.300332,1,天壕环境
3396,sz.300333,1,兆日科技
3397,sz.300334,1,津膜科技
3398,sz.300335,1,迪森股份
3399,sz.300336,1,新文化
3400,sz.300337,1,银邦股份
3401,sz.300338,1,开元股份
3402,sz.300339,1,润和软件
3403,sz.300340,1,科恒股份
3404,sz.300341,1,麦克奥迪
3405,sz.300342,1,天银机电
3406,sz.300343,1,联创股份
3407,sz.300344,1,太空智造
3408,sz.300345,1,红宇新材
3409,sz.300346,1,南大光电
3410,sz.300347,1,泰格医药
3411,sz.300348,1,长亮科技
3412,sz.300349,1,金卡智能
3413,sz.300350,1,华鹏飞
3414,sz.300351,1,永贵电器
3415,sz.300352,1,北信源
3416,sz.300353,1,东土科技
3417,sz.300354,1,东华测试
3418,sz.300355,1,蒙草生态
3419,sz.300356,1,光一科技
3420,sz.300357,1,我武生物
3421,sz.300358,1,楚天科技
3422,sz.300359,1,全通教育
3423,sz.300360,1,炬华科技
3424,sz.300362,1,天翔环境
3425,sz.300363,1,博腾股份
3426,sz.300364,1,中文在线
3427,sz.300365,1,恒华科技
3428,sz.300366,1,创意信息
3429,sz.300367,1,东方网力
3430,sz.300368,1,汇金股份
3431,sz.300369,1,绿盟科技
3432,sz.300370,1,安控科技
3433,sz.300371,1,汇中股份
3434,sz.300373,1,扬杰科技
3435,sz.300374,1,恒通科技
3436,sz.300375,1,鹏翎股份
3437,sz.300376,1,易事特
3438,sz.300377,1,赢时胜
3439,sz.300378,1,鼎捷软件
3440,sz.300379,1,东方通
3441,sz.300380,1,安硕信息
3442,sz.300381,1,溢多利
3443,sz.300382,1,斯莱克
3444,sz.300383,1,光环新网
3445,sz.300384,1,三联虹普
3446,sz.300385,1,雪浪环境
3447,sz.300386,1,飞天诚信
3448,sz.300387,1,富邦股份
3449,sz.300388,1,国祯环保
3450,sz.300389,1,艾比森
3451,sz.300390,1,天华超净
3452,sz.300391,1,康跃科技
3453,sz.300392,1,腾信股份
3454,sz.300393,1,中来股份
3455,sz.300394,1,天孚通信
3456,sz.300395,1,菲利华
3457,sz.300396,1,迪瑞医疗
3458,sz.300397,1,天和防务
3459,sz.300398,1,飞凯材料
3460,sz.300399,1,京天利
3461,sz.300400,1,劲拓股份
3462,sz.300401,1,花园生物
3463,sz.300402,1,宝色股份
3464,sz.300403,1,汉宇集团
3465,sz.300404,1,博济医药
3466,sz.300405,1,科隆股份
3467,sz.300406,1,九强生物
3468,sz.300407,1,凯发电气
3469,sz.300408,1,三环集团
3470,sz.300409,1,道氏技术
3471,sz.300410,1,正业科技
3472,sz.300411,1,金盾股份
3473,sz.300412,1,迦南科技
3474,sz.300413,1,芒果超媒
3475,sz.300414,1,中光防雷
3476,sz.300415,1,伊之密
3477,sz.300416,1,苏试试验
3478,sz.300417,1,南华仪器
3479,sz.300418,1,昆仑万维
3480,sz.300419,1,浩丰科技
3481,sz.300420,1,五洋停车
3482,sz.300421,1,力星股份
3483,sz.300422,1,博世科
3484,sz.300423,1,鲁亿通
3485,sz.300424,1,航新科技
3486,sz.300425,1,中建环能
3487,sz.300426,1,唐德影视
3488,sz.300427,1,红相股份
3489,sz.300428,1,四通新材
3490,sz.300429,1,强力新材
3491,sz.300430,1,诚益通
3492,sz.300431,1,暴风集团
3493,sz.300432,1,富临精工
3494,sz.300433,1,蓝思科技
3495,sz.300434,1,金石亚药
3496,sz.300435,1,中泰股份
3497,sz.300436,1,广生堂
3498,sz.300437,1,清水源
3499,sz.300438,1,鹏辉能源
3500,sz.300439,1,美康生物
3501,sz.300440,1,运达科技
3502,sz.300441,1,鲍斯股份
3503,sz.300442,1,普丽盛
3504,sz.300443,1,金雷股份
3505,sz.300444,1,双杰电气
3506,sz.300445,1,康斯特
3507,sz.300446,1,乐凯新材
3508,sz.300447,1,全信股份
3509,sz.300448,1,浩云科技
3510,sz.300449,1,汉邦高科
3511,sz.300450,1,先导智能
3512,sz.300451,1,创业慧康
3513,sz.300452,1,山河药辅
3514,sz.300453,1,三鑫医疗
3515,sz.300454,1,深信服
3516,sz.300455,1,康拓红外
3517,sz.300456,1,耐威科技
3518,sz.300457,1,赢合科技
3519,sz.300458,1,全志科技
3520,sz.300459,1,金科文化
3521,sz.300460,1,惠伦晶体
3522,sz.300461,1,田中精机
3523,sz.300462,1,华铭智能
3524,sz.300463,1,迈克生物
3525,sz.300464,1,星徽精密
3526,sz.300465,1,高伟达
3527,sz.300466,1,赛摩电气
3528,sz.300467,1,迅游科技
3529,sz.300468,1,四方精创
3530,sz.300469,1,信息发展
3531,sz.300470,1,中密控股
3532,sz.300471,1,厚普股份
3533,sz.300472,1,新元科技
3534,sz.300473,1,德尔股份
3535,sz.300474,1,景嘉微
3536,sz.300475,1,聚隆科技
3537,sz.300476,1,胜宏科技
3538,sz.300477,1,合纵科技
3539,sz.300478,1,杭州高新
3540,sz.300479,1,神思电子
3541,sz.300480,1,光力科技
3542,sz.300481,1,濮阳惠成
3543,sz.300482,1,万孚生物
3544,sz.300483,1,沃施股份
3545,sz.300484,1,蓝海华腾
3546,sz.300485,1,赛升药业
3547,sz.300486,1,东杰智能
3548,sz.300487,1,蓝晓科技
3549,sz.300488,1,恒锋工具
3550,sz.300489,1,中飞股份
3551,sz.300490,1,华自科技
3552,sz.300491,1,通合科技
3553,sz.300492,1,山鼎设计
3554,sz.300493,1,润欣科技
3555,sz.300494,1,盛天网络
3556,sz.300495,1,美尚生态
3557,sz.300496,1,中科创达
3558,sz.300497,1,富祥股份
3559,sz.300498,1,温氏股份
3560,sz.300499,1,高澜股份
3561,sz.300500,1,启迪设计
3562,sz.300501,1,海顺新材
3563,sz.300502,1,新易盛
3564,sz.300503,1,昊志机电
3565,sz.300504,1,天邑股份
3566,sz.300505,1,川金诺
3567,sz.300506,1,名家汇
3568,sz.300507,1,苏奥传感
3569,sz.300508,1,维宏股份
3570,sz.300509,1,新美星
3571,sz.300510,1,金冠股份
3572,sz.300511,1,雪榕生物
3573,sz.300512,1,中亚股份
3574,sz.300513,1,恒实科技
