,trade_date,ts_code,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
0,20200729,000001.SZ,4637636680.0,378558361.0,216812841.0,27958520.0,227244060.0,240652.0,6442721.0,5016195041.0
1,20200729,000002.SZ,6052122527.0,661470227.0,282958329.0,24399492.0,181209962.0,1158360.0,2113313.0,6713592754.0
2,20200729,000006.SZ,783169673.0,6676851.0,62926507.0,886700.0,52116059.0,167000.0,508300.0,789846524.0
3,20200729,000008.SZ,386758157.0,13428059.0,8773596.0,4345650.0,9505488.0,244000.0,40700.0,400186216.0
4,20200729,000009.SZ,1785678722.0,42987048.0,123774259.0,4935367.0,182149088.0,805700.0,142700.0,1828665770.0
5,20200729,000012.SZ,649037938.0,17790267.0,48354986.0,3062008.0,46398949.0,241264.0,120900.0,666828205.0
6,20200729,000016.SZ,1001225061.0,790608.0,40117318.0,108600.0,33664351.0,16900.0,35000.0,1002015669.0
7,20200729,000021.SZ,2402298617.0,42372522.0,135874585.0,1700342.0,131271479.0,343912.0,342700.0,2444671139.0
8,20200729,000025.SZ,168797511.0,4868538.0,27518639.0,233391.0,17475569.0,19700.0,30200.0,173666049.0
9,20200729,000027.SZ,424028219.0,13641419.0,8754936.0,2444699.0,16322892.0,132500.0,47700.0,437669638.0
10,20200729,000028.SZ,296907112.0,19111905.0,25142284.0,412695.0,23324362.0,43800.0,3400.0,316019017.0
11,20200729,000030.SZ,68857173.0,375935.0,5721625.0,46700.0,5033561.0,0.0,0.0,69233108.0
12,20200729,000031.SZ,375699874.0,14256206.0,12021979.0,2582646.0,14476399.0,160000.0,251499.0,389956080.0
13,20200729,000034.SZ,688951984.0,62316.0,53563251.0,2700.0,39073620.0,100.0,2200.0,689014300.0
14,20200729,000035.SZ,441858798.0,8604937.0,5891713.0,1657984.0,8744245.0,0.0,1657984.0,450463735.0
15,20200729,000036.SZ,302914729.0,409965.0,14225463.0,90500.0,17543666.0,0.0,84400.0,303324694.0
16,20200729,000039.SZ,549161581.0,18822774.0,10362786.0,2278786.0,11880033.0,150500.0,243600.0,567984355.0
17,20200729,000040.SZ,213182714.0,0.0,7083570.0,0.0,3158000.0,0.0,0.0,213182714.0
18,20200729,000046.SZ,578357133.0,7852998.0,8251899.0,1860900.0,6140437.0,242400.0,100500.0,586210131.0
19,20200729,000049.SZ,239518440.0,891635.0,30061830.0,15504.0,22366854.0,4368.0,800.0,240410075.0
20,20200729,000050.SZ,1399818547.0,34649296.0,52481683.0,2093613.0,46716049.0,248873.0,153900.0,1434467843.0
21,20200729,000059.SZ,537608960.0,29460.0,5713940.0,6000.0,8087422.0,0.0,0.0,537638420.0
22,20200729,000060.SZ,846858200.0,24778221.0,27848462.0,5374885.0,31577145.0,228500.0,252700.0,871636421.0
23,20200729,000061.SZ,457449485.0,12046412.0,20646830.0,1474469.0,16142295.0,117100.0,21000.0,469495897.0
24,20200729,000062.SZ,596117194.0,9480129.0,20608328.0,581603.0,28632163.0,41400.0,12700.0,605597323.0
25,20200729,000063.SZ,5881766970.0,201575000.0,396609133.0,5098002.0,330563157.0,272300.0,663000.0,6083341970.0
26,20200729,000066.SZ,2828300823.0,57505737.0,589197508.0,3212611.0,441996339.0,1551047.0,1754194.0,2885806560.0
27,20200729,000069.SZ,2333019835.0,21431889.0,50475670.0,2964300.0,55728800.0,181500.0,283700.0,2354451724.0
28,20200729,000070.SZ,408848247.0,165445.0,49546410.0,14500.0,61797262.0,0.0,2000.0,409013692.0
29,20200729,000078.SZ,502660907.0,16227168.0,96805749.0,3359662.0,72617713.0,524806.0,110800.0,518888075.0
30,20200729,000088.SZ,270990172.0,730000.0,39817728.0,100000.0,42719236.0,58900.0,0.0,271720172.0
31,20200729,000089.SZ,499101061.0,17365885.0,65083932.0,1908339.0,58626348.0,119300.0,182900.0,516466946.0
32,20200729,000090.SZ,648173499.0,21015374.0,40019444.0,2544234.0,40858803.0,188500.0,48600.0,669188873.0
33,20200729,000099.SZ,272207181.0,23370.0,12198269.0,3000.0,26446198.0,0.0,0.0,272230551.0
34,20200729,000100.SZ,3778064660.0,72763834.0,362800395.0,11513265.0,312586020.0,599500.0,6403701.0,3850828494.0
35,20200729,000150.SZ,58429788.0,776735.0,2981341.0,208240.0,2336637.0,0.0,0.0,59206523.0
36,20200729,000151.SZ,239050732.0,113640.0,4165782.0,12000.0,3044887.0,0.0,0.0,239164372.0
37,20200729,000156.SZ,637332584.0,14110304.0,31095366.0,1256483.0,19386036.0,44000.0,16400.0,651442888.0
38,20200729,000157.SZ,754392124.0,69849965.0,65210404.0,8315472.0,46929045.0,266700.0,315800.0,824242089.0
39,20200729,000158.SZ,913509378.0,21544368.0,48533557.0,2253595.0,54991560.0,83300.0,100800.0,935053746.0
40,20200729,000159.SZ,130625372.0,13920.0,4375008.0,2400.0,8663869.0,0.0,0.0,130639292.0
41,20200729,000166.SZ,2313257337.0,141249089.0,299621128.0,24311375.0,166805117.0,673400.0,456285.0,2454506426.0
42,20200729,000301.SZ,69800912.0,11206718.0,3063896.0,1969546.0,2108111.0,52300.0,65000.0,81007630.0
43,20200729,000333.SZ,1977064041.0,706234051.0,227524562.0,9859473.0,382785371.0,447400.0,1642016.0,2683298092.0
44,20200729,000338.SZ,1529002135.0,298666252.0,74946857.0,17991943.0,45587144.0,3142600.0,5951570.0,1827668387.0
45,20200729,000400.SZ,509860338.0,25510387.0,46145937.0,1638432.0,45704302.0,159600.0,93900.0,535370725.0
46,20200729,000401.SZ,924833046.0,40257541.0,64041392.0,2127777.0,75497530.0,145500.0,54900.0,965090587.0
47,20200729,000402.SZ,604251633.0,16893231.0,4278166.0,2466165.0,5781154.0,140400.0,25000.0,621144864.0
48,20200729,000403.SZ,517722915.0,1508402.0,27701202.0,32600.0,51169799.0,0.0,0.0,519231317.0
49,20200729,000404.SZ,340887712.0,13233.0,21198345.0,3300.0,27408952.0,0.0,3300.0,340900945.0
50,20200729,000413.SZ,725510773.0,1306684.0,3954200.0,460100.0,7477827.0,0.0,114000.0,726817457.0
51,20200729,000415.SZ,534526594.0,15225849.0,7361565.0,4959560.0,10149843.0,244200.0,66800.0,549752443.0
52,20200729,000417.SZ,399051659.0,438984.0,23297679.0,66112.0,22795154.0,169930.0,0.0,399490643.0
53,20200729,000423.SZ,682321628.0,3167988.0,83952178.0,82200.0,60924790.0,0.0,23300.0,685489616.0
54,20200729,000425.SZ,1394884235.0,2523702.0,90330158.0,393100.0,78290210.0,375700.0,134100.0,1397407937.0
55,20200729,000426.SZ,537115624.0,438216.0,75748963.0,45600.0,77058503.0,0.0,0.0,537553840.0
56,20200729,000488.SZ,454227390.0,18336025.0,23562637.0,3376800.0,15555988.0,177000.0,80600.0,472563415.0
57,20200729,000501.SZ,1054483848.0,24104577.0,103554622.0,1087261.0,126439216.0,167700.0,65300.0,1078588425.0
58,20200729,000503.SZ,1237350368.0,4876101.0,26531169.0,366900.0,23170084.0,16200.0,79200.0,1242226469.0
59,20200729,000505.SZ,203110597.0,1067490.0,30741575.0,122700.0,39135742.0,29000.0,5000.0,204178087.0
60,20200729,000506.SZ,96379053.0,0.0,7482494.0,0.0,5734290.0,0.0,0.0,96379053.0
61,20200729,000513.SZ,510154884.0,31494777.0,124666125.0,575037.0,88837319.0,74700.0,20400.0,541649661.0
62,20200729,000516.SZ,613948437.0,3343380.0,32848078.0,541000.0,35088749.0,0.0,216900.0,617291817.0
63,20200729,000517.SZ,87641244.0,0.0,711057.0,0.0,2961267.0,0.0,0.0,87641244.0
64,20200729,000519.SZ,711601400.0,23827971.0,114032944.0,2101232.0,119332709.0,407600.0,252100.0,735429371.0
65,20200729,000525.SZ,305671503.0,124350.0,10515596.0,15000.0,14923284.0,0.0,0.0,305795853.0
66,20200729,000528.SZ,521785876.0,14928374.0,27442615.0,2061930.0,32893820.0,135800.0,50200.0,536714250.0
67,20200729,000531.SZ,213360752.0,25792.0,16342324.0,2600.0,15837552.0,0.0,0.0,213386544.0
68,20200729,000537.SZ,362670440.0,9674857.0,9283064.0,1256475.0,8503558.0,66600.0,11800.0,372345297.0
69,20200729,000538.SZ,937253884.0,50526615.0,71039453.0,460631.0,34694357.0,5500.0,69933.0,987780499.0
70,20200729,000539.SZ,285286126.0,0.0,882322.0,0.0,1471627.0,23400.0,0.0,285286126.0
71,20200729,000540.SZ,1308213512.0,916168.0,77597705.0,255200.0,56675547.0,2700.0,87000.0,1309129680.0
72,20200729,000541.SZ,210444270.0,191265.0,12351967.0,31100.0,8376168.0,0.0,6400.0,210635535.0
73,20200729,000543.SZ,275716537.0,8488532.0,6775028.0,2050370.0,6307744.0,114380.0,86100.0,284205069.0
74,20200729,000547.SZ,1055838024.0,42426030.0,169375806.0,2332382.0,117688832.0,341500.0,205300.0,1098264054.0
75,20200729,000550.SZ,126652804.0,1819481.0,11156610.0,122524.0,10224547.0,24600.0,107700.0,128472285.0
76,20200729,000551.SZ,451785050.0,951.0,13610559.0,100.0,13921190.0,0.0,0.0,451786001.0
77,20200729,000552.SZ,196409948.0,31488.0,8770314.0,12800.0,8792900.0,0.0,0.0,196441436.0
78,20200729,000554.SZ,257529521.0,50300.0,8584065.0,10000.0,6243044.0,0.0,0.0,257579821.0
79,20200729,000555.SZ,585527893.0,538153.0,62793202.0,31900.0,59720753.0,0.0,0.0,586066046.0
80,20200729,000559.SZ,831959382.0,22522862.0,67676702.0,3470395.0,76245189.0,250500.0,194200.0,854482244.0
81,20200729,000560.SZ,133202544.0,537186.0,26434436.0,126100.0,16436436.0,0.0,16100.0,133739730.0
82,20200729,000563.SZ,696239838.0,20939385.0,29451992.0,5195877.0,27332220.0,153700.0,1024100.0,717179223.0
83,20200729,000565.SZ,125038085.0,58080.0,7319340.0,11000.0,9504857.0,3000.0,3000.0,125096165.0
84,20200729,000566.SZ,599863467.0,664100.0,42029195.0,72500.0,47135902.0,60000.0,30000.0,600527567.0
85,20200729,000568.SZ,1367494974.0,53379922.0,206042924.0,451645.0,161638012.0,29100.0,112023.0,1420874896.0
86,20200729,000581.SZ,495940749.0,27661731.0,25712269.0,1248273.0,16286933.0,100036.0,39600.0,523602480.0
87,20200729,000589.SZ,132763059.0,0.0,5364532.0,0.0,7116233.0,500.0,0.0,132763059.0
88,20200729,000591.SZ,399233623.0,28210.0,70245313.0,7000.0,48131201.0,0.0,7000.0,399261833.0
89,20200729,000592.SZ,567495350.0,209019.0,62109239.0,57900.0,70681557.0,0.0,0.0,567704369.0
90,20200729,000596.SZ,228833254.0,13080506.0,23340654.0,66217.0,23793320.0,3900.0,1600.0,241913760.0
91,20200729,000598.SZ,369691579.0,21827514.0,18218901.0,4330856.0,25236492.0,193700.0,75500.0,391519093.0
92,20200729,000600.SZ,186129816.0,9280372.0,7911852.0,1684278.0,8819455.0,66400.0,14900.0,195410188.0
93,20200729,000603.SZ,380974980.0,190700.0,124525472.0,10000.0,96981695.0,300.0,0.0,381165680.0
94,20200729,000607.SZ,273515600.0,22500.0,2339357.0,5000.0,1924992.0,0.0,0.0,273538100.0
95,20200729,000612.SZ,289836748.0,1277388.0,58817480.0,155400.0,52549542.0,112200.0,25400.0,291114136.0
96,20200729,000616.SZ,365619564.0,59950.0,5893898.0,21800.0,7631788.0,0.0,0.0,365679514.0
97,20200729,000620.SZ,105489173.0,0.0,11771981.0,0.0,7422041.0,0.0,0.0,105489173.0
98,20200729,000623.SZ,1465051018.0,34168474.0,39586086.0,1981930.0,48746615.0,110800.0,69100.0,1499219492.0
99,20200729,000625.SZ,732899139.0,11297684.0,42308223.0,1005132.0,30691466.0,110600.0,64700.0,744196823.0
100,20200729,000627.SZ,574343142.0,3370896.0,21619291.0,583200.0,39695831.0,16200.0,379000.0,577714038.0
101,20200729,000629.SZ,400608647.0,18408327.0,9360723.0,8254855.0,7367263.0,401800.0,87100.0,419016974.0
102,20200729,000630.SZ,846666254.0,31173174.0,35265631.0,13793440.0,32689722.0,715800.0,549140.0,877839428.0
103,20200729,000631.SZ,256205646.0,0.0,2714019.0,0.0,2854966.0,0.0,0.0,256205646.0
104,20200729,000636.SZ,1386849977.0,59381193.0,381118470.0,1613181.0,267735012.0,111300.0,67300.0,1446231170.0
105,20200729,000639.SZ,274119595.0,165500.0,25998959.0,25000.0,28794069.0,45000.0,10000.0,274285095.0
106,20200729,000650.SZ,584017048.0,86853.0,22749931.0,13100.0,22944455.0,1000.0,0.0,584103901.0
107,20200729,000651.SZ,6019293908.0,387531540.0,494353653.0,6524100.0,512619767.0,327800.0,1053600.0,6406825448.0
108,20200729,000652.SZ,517218127.0,696920.0,32196236.0,104800.0,37735543.0,0.0,0.0,517915047.0
109,20200729,000655.SZ,183962339.0,11900.0,15373335.0,1700.0,8946970.0,0.0,0.0,183974239.0
110,20200729,000656.SZ,1558617321.0,9049505.0,17331988.0,1007740.0,19930799.0,112200.0,177700.0,1567666826.0
111,20200729,000661.SZ,4350594923.0,167692530.0,1046291780.0,333239.0,633792522.0,2300.0,44400.0,4518287453.0
112,20200729,000665.SZ,241513639.0,50503527.0,5312124.0,9352505.0,7341289.0,0.0,0.0,292017166.0
113,20200729,000667.SZ,300293050.0,105700.0,8705776.0,30200.0,26851102.0,0.0,14700.0,300398750.0
114,20200729,000671.SZ,773111801.0,3823254.0,13780856.0,545400.0,15379470.0,23000.0,38700.0,776935055.0
115,20200729,000672.SZ,517332651.0,5896748.0,68339447.0,206180.0,62148095.0,34900.0,2900.0,523229399.0
116,20200729,000680.SZ,284004456.0,285750.0,8679914.0,75000.0,8491305.0,4800.0,0.0,284290206.0
117,20200729,000681.SZ,503113615.0,8148102.0,19083812.0,475108.0,19919751.0,28300.0,1900.0,511261717.0
118,20200729,000683.SZ,141853742.0,0.0,8909810.0,0.0,6231741.0,0.0,0.0,141853742.0
119,20200729,000685.SZ,478806005.0,14897836.0,16458730.0,1771443.0,10567240.0,106300.0,182420.0,493703841.0
120,20200729,000686.SZ,1600716964.0,42421689.0,97218120.0,3839067.0,111515725.0,582409.0,243400.0,1643138653.0
121,20200729,000690.SZ,1148593270.0,20855899.0,14283050.0,3396726.0,16118563.0,168200.0,271600.0,1169449169.0
122,20200729,000700.SZ,469990093.0,514520.0,26537580.0,67700.0,17053717.0,0.0,25500.0,470504613.0
123,20200729,000703.SZ,1877118338.0,21493455.0,20816035.0,2125960.0,18242833.0,17600.0,1985500.0,1898611793.0
124,20200729,000708.SZ,134907858.0,1510354.0,27737811.0,74770.0,12148362.0,0.0,56600.0,136418212.0
125,20200729,000709.SZ,924064151.0,14661560.0,10245755.0,6516249.0,9931523.0,178956.0,208800.0,938725711.0
126,20200729,000712.SZ,961426672.0,17478912.0,49400553.0,1092432.0,53184274.0,118848.0,29700.0,978905584.0
127,20200729,000717.SZ,454311490.0,11025290.0,18460543.0,2455521.0,28637001.0,341600.0,136000.0,465336780.0
128,20200729,000718.SZ,303904634.0,11809657.0,8349194.0,3423089.0,5946332.0,142600.0,32700.0,315714291.0
129,20200729,000719.SZ,82417839.0,0.0,4200901.0,0.0,6792999.0,0.0,0.0,82417839.0
130,20200729,000723.SZ,631448746.0,4203701.0,47828566.0,626483.0,49771552.0,202600.0,235200.0,635652447.0
131,20200729,000725.SZ,8248445952.0,150185950.0,654850875.0,32091015.0,620879147.0,9279000.0,7152800.0,8398631902.0
132,20200729,000726.SZ,107237059.0,23548.0,21411524.0,2900.0,22944861.0,0.0,1900.0,107260607.0
133,20200729,000728.SZ,1743894904.0,22957965.0,75638956.0,2211750.0,74767905.0,89100.0,117000.0,1766852869.0
134,20200729,000729.SZ,1020143533.0,27745672.0,19104212.0,3593999.0,19575938.0,203100.0,158000.0,1047889205.0
135,20200729,000731.SZ,408487263.0,72900.0,6789506.0,13500.0,8951631.0,0.0,4700.0,408560163.0
136,20200729,000732.SZ,700134785.0,10983240.0,24536454.0,2018978.0,18542755.0,71800.0,45600.0,711118025.0
137,20200729,000733.SZ,1032671316.0,21024556.0,149777569.0,588264.0,317591031.0,15200.0,63900.0,1053695872.0
138,20200729,000735.SZ,985683714.0,298016.0,46076285.0,27800.0,53409757.0,50000.0,10000.0,985981730.0
139,20200729,000738.SZ,959784813.0,30767084.0,93990537.0,1637418.0,101514573.0,117600.0,95200.0,990551897.0
140,20200729,000739.SZ,330040084.0,25830255.0,21772329.0,1057317.0,26893170.0,157000.0,12700.0,355870339.0
141,20200729,000750.SZ,1979060858.0,57583473.0,181174957.0,10301158.0,171367070.0,1217900.0,1186357.0,2036644331.0
142,20200729,000758.SZ,486276785.0,16279022.0,51994828.0,2959822.0,34309927.0,268100.0,44700.0,502555807.0
143,20200729,000761.SZ,235503044.0,64352952.0,903790.0,18178800.0,1672169.0,166500.0,758100.0,299855996.0
144,20200729,000762.SZ,403026727.0,0.0,28482004.0,0.0,16737950.0,0.0,0.0,403026727.0
145,20200729,000766.SZ,91853046.0,324786.0,10764782.0,62700.0,7103614.0,5700.0,0.0,92177832.0
146,20200729,000767.SZ,92622210.0,121500.0,2357350.0,50000.0,2092672.0,0.0,50000.0,92743710.0
147,20200729,000768.SZ,3373679967.0,31830474.0,204110927.0,1324063.0,176155206.0,846600.0,318800.0,3405510441.0
148,20200729,000776.SZ,4411044026.0,155811420.0,258256215.0,9962367.0,276259919.0,145000.0,209400.0,4566855446.0
149,20200729,000777.SZ,371606877.0,1357930.0,19992247.0,102100.0,23076282.0,30000.0,4000.0,372964807.0
150,20200729,000778.SZ,742773628.0,21550000.0,10734036.0,5777480.0,21555429.0,330300.0,90800.0,764323628.0
151,20200729,000783.SZ,1568416013.0,34295919.0,117185590.0,3955700.0,98272699.0,386685.0,1660700.0,1602711932.0
152,20200729,000786.SZ,276620739.0,30517405.0,41226295.0,987938.0,44341348.0,99200.0,214300.0,307138144.0
153,20200729,000789.SZ,584046305.0,755820.0,57258343.0,44200.0,42422478.0,15000.0,0.0,584802125.0
154,20200729,000790.SZ,376528058.0,0.0,6499370.0,0.0,14756688.0,0.0,0.0,376528058.0
155,20200729,000793.SZ,622237345.0,323348.0,17006646.0,91600.0,20160374.0,32000.0,11000.0,622560693.0
156,20200729,000799.SZ,919389376.0,2486120.0,132352002.0,36400.0,112432853.0,10500.0,6900.0,921875496.0
157,20200729,000800.SZ,724596595.0,19338835.0,34695952.0,1351421.0,40309748.0,173700.0,133900.0,743935430.0
158,20200729,000801.SZ,253119216.0,22644.0,22037492.0,3400.0,14416100.0,80000.0,0.0,253141860.0
159,20200729,000802.SZ,145739195.0,262985.0,14022737.0,35300.0,7528565.0,200.0,0.0,146002180.0
160,20200729,000807.SZ,782790389.0,17554185.0,111082490.0,2647690.0,99043217.0,476100.0,183600.0,800344574.0
161,20200729,000810.SZ,259212115.0,120775.0,32760594.0,9122.0,39364105.0,10700.0,0.0,259332890.0
162,20200729,000811.SZ,408220549.0,582208.0,11201585.0,82700.0,11254743.0,0.0,0.0,408802757.0
163,20200729,000812.SZ,249026845.0,163000.0,5737794.0,50000.0,3729218.0,3350.0,50000.0,249189845.0
164,20200729,000813.SZ,359202797.0,14889142.0,25581343.0,2123986.0,21723258.0,158100.0,47600.0,374091939.0
165,20200729,000818.SZ,1431498716.0,23240.0,68718932.0,1000.0,68711958.0,0.0,0.0,1431521956.0
166,20200729,000823.SZ,664189160.0,216975.0,37502333.0,16500.0,33252455.0,0.0,0.0,664406135.0
167,20200729,000825.SZ,570701841.0,31500073.0,10826704.0,8823550.0,13838017.0,437400.0,4411900.0,602201914.0
168,20200729,000826.SZ,766773331.0,15371169.0,12657222.0,1879116.0,19882186.0,96500.0,41900.0,782144500.0
169,20200729,000828.SZ,214648491.0,7760.0,4281121.0,1000.0,7045096.0,0.0,0.0,214656251.0
170,20200729,000829.SZ,441245434.0,148630.0,58141241.0,17800.0,46665334.0,20000.0,3500.0,441394064.0
171,20200729,000830.SZ,741513846.0,24124974.0,61571355.0,2146350.0,63355282.0,168900.0,44500.0,765638820.0
172,20200729,000836.SZ,208570315.0,192000.0,42848484.0,50000.0,42341668.0,0.0,0.0,208762315.0
173,20200729,000839.SZ,649210899.0,723294.0,7702703.0,257400.0,5024251.0,251300.0,81800.0,649934193.0
174,20200729,000848.SZ,304024914.0,13036725.0,29022497.0,1530132.0,20104317.0,160969.0,75136.0,317061639.0
175,20200729,000850.SZ,83609183.0,59200.0,5078719.0,16000.0,6370858.0,0.0,0.0,83668383.0
176,20200729,000851.SZ,853902942.0,11455549.0,56814241.0,1318245.0,36424105.0,165000.0,333800.0,865358491.0
177,20200729,000852.SZ,113394395.0,0.0,4571717.0,0.0,3001166.0,0.0,0.0,113394395.0
178,20200729,000858.SZ,5104000423.0,1018239226.0,795868484.0,4736437.0,491147274.0,85500.0,97100.0,6122239649.0
179,20200729,000859.SZ,263595780.0,390629.0,12542454.0,67700.0,8981394.0,0.0,47700.0,263986409.0
180,20200729,000860.SZ,527457428.0,16704427.0,77035525.0,263893.0,25573097.0,30820.0,90600.0,544161855.0
181,20200729,000861.SZ,264244945.0,0.0,58947346.0,0.0,66352977.0,0.0,0.0,264244945.0
182,20200729,000869.SZ,336834194.0,10919325.0,20516594.0,322009.0,17495412.0,12800.0,19600.0,347753519.0
183,20200729,000875.SZ,383395254.0,211500.0,29421381.0,50000.0,22558978.0,0.0,50000.0,383606754.0
184,20200729,000876.SZ,5347758714.0,152636401.0,263587907.0,4706642.0,175707038.0,404273.0,80500.0,5500395115.0
185,20200729,000877.SZ,552844098.0,30791819.0,0.0,1708758.0,7642373.0,66000.0,0.0,583635917.0
186,20200729,000878.SZ,915143425.0,25030592.0,100859786.0,1800762.0,75226892.0,167100.0,132400.0,940174017.0
187,20200729,000883.SZ,255494591.0,11943526.0,2608714.0,3151326.0,2766062.0,182400.0,46500.0,267438117.0
188,20200729,000885.SZ,73367002.0,30384.0,4762122.0,2400.0,3544846.0,27300.0,0.0,73397386.0
189,20200729,000887.SZ,647921670.0,12372717.0,31777594.0,1393324.0,30673664.0,57200.0,136800.0,660294387.0
190,20200729,000889.SZ,179907166.0,30912.0,9935416.0,4200.0,15988764.0,0.0,0.0,179938078.0
191,20200729,000895.SZ,497044675.0,57297256.0,34811951.0,1052098.0,35746301.0,64600.0,175400.0,554341931.0
192,20200729,000898.SZ,422207274.0,10404310.0,17649051.0,3825114.0,10286139.0,217100.0,245900.0,432611584.0
193,20200729,000899.SZ,79563738.0,13830.0,3555337.0,3000.0,1437871.0,0.0,0.0,79577568.0
194,20200729,000900.SZ,199122814.0,0.0,1855907.0,0.0,1148327.0,0.0,0.0,199122814.0
195,20200729,000901.SZ,587325975.0,76365422.0,48175623.0,6948628.0,53501869.0,76100.0,67300.0,663691397.0
196,20200729,000902.SZ,279425104.0,45123.0,18659973.0,3900.0,13204104.0,0.0,800.0,279470227.0
197,20200729,000903.SZ,418028601.0,0.0,30720191.0,0.0,35473192.0,0.0,0.0,418028601.0
198,20200729,000905.SZ,153503508.0,499728.0,6913734.0,69600.0,8591081.0,200.0,10000.0,154003236.0
199,20200729,000910.SZ,262206171.0,498554.0,13004718.0,29800.0,16290935.0,200.0,5100.0,262704725.0
200,20200729,000912.SZ,81885007.0,0.0,3000766.0,0.0,4456502.0,0.0,0.0,81885007.0
201,20200729,000915.SZ,450188535.0,34309.0,8453585.0,1100.0,24028825.0,0.0,0.0,450222844.0
202,20200729,000917.SZ,789388613.0,40651.0,25282272.0,5900.0,19965568.0,0.0,0.0,789429264.0
203,20200729,000918.SZ,124769079.0,144300.0,2244912.0,30000.0,955251.0,0.0,30000.0,124913379.0
204,20200729,000921.SZ,140290877.0,2280264.0,5361266.0,205800.0,9112390.0,0.0,29000.0,142571141.0
205,20200729,000926.SZ,676346179.0,424918.0,8087684.0,76700.0,10462165.0,0.0,0.0,676771097.0
206,20200729,000928.SZ,223181282.0,89726.0,12835741.0,20300.0,11090537.0,83200.0,20300.0,223271008.0
207,20200729,000930.SZ,507020094.0,13904804.0,23489931.0,1789550.0,23275062.0,136300.0,45100.0,520924898.0
208,20200729,000931.SZ,379137795.0,211456.0,13120900.0,22400.0,13086663.0,0.0,0.0,379349251.0
209,20200729,000932.SZ,514958857.0,17046119.0,31835225.0,3738184.0,21230612.0,253200.0,112200.0,532004976.0
210,20200729,000933.SZ,349981766.0,10260.0,21168750.0,2000.0,13849044.0,0.0,0.0,349992026.0
211,20200729,000935.SZ,249600300.0,0.0,14225918.0,0.0,15672479.0,10000.0,0.0,249600300.0
212,20200729,000936.SZ,636600378.0,289562.0,34769249.0,25900.0,33212599.0,11600.0,12000.0,636889940.0
213,20200729,000937.SZ,327906452.0,9331612.0,14513850.0,2613897.0,9950502.0,103800.0,45200.0,337238064.0
214,20200729,000938.SZ,2112208317.0,9858605.0,169876157.0,225649.0,159252463.0,19918.0,131600.0,2122066922.0
215,20200729,000951.SZ,101789800.0,1090975.0,17074982.0,28900.0,7427625.0,0.0,0.0,102880775.0
216,20200729,000957.SZ,212785502.0,341525.0,10561389.0,47500.0,5777821.0,500.0,500.0,213127027.0
217,20200729,000958.SZ,152532926.0,0.0,11473771.0,0.0,4297011.0,5000.0,0.0,152532926.0
218,20200729,000959.SZ,170284513.0,15634441.0,5367655.0,3561376.0,6024525.0,219000.0,68200.0,185918954.0
219,20200729,000960.SZ,854517950.0,22235453.0,67053593.0,2119681.0,59399448.0,296900.0,484390.0,876753403.0
220,20200729,000961.SZ,405156016.0,1895972.0,18293138.0,197703.0,17469994.0,11900.0,4100.0,407051988.0
221,20200729,000963.SZ,1686487838.0,18988091.0,133822972.0,693249.0,131098664.0,215000.0,20800.0,1705475929.0
222,20200729,000966.SZ,132615293.0,58446.0,6285873.0,15300.0,1807546.0,0.0,0.0,132673739.0
223,20200729,000967.SZ,374511946.0,22556802.0,19962773.0,2359498.0,14765127.0,151627.0,40200.0,397068748.0
224,20200729,000968.SZ,145259168.0,0.0,6137290.0,0.0,18847386.0,0.0,0.0,145259168.0
225,20200729,000969.SZ,443210133.0,1275528.0,13493235.0,176911.0,13562560.0,20000.0,73000.0,444485661.0
226,20200729,000970.SZ,772252557.0,21907008.0,30175142.0,2135186.0,20249678.0,174500.0,93400.0,794159565.0
227,20200729,000973.SZ,350326473.0,96114.0,12450216.0,19300.0,8386233.0,0.0,0.0,350422587.0
228,20200729,000975.SZ,859887269.0,43497695.0,87346980.0,2319877.0,94359905.0,237300.0,74500.0,903384964.0
229,20200729,000976.SZ,540033365.0,33500.0,33696816.0,5000.0,21705365.0,0.0,0.0,540066865.0
230,20200729,000977.SZ,2623232809.0,13225357.0,235477025.0,345490.0,210171914.0,94904.0,55004.0,2636458166.0
231,20200729,000983.SZ,573085508.0,23885351.0,13270898.0,5646655.0,14231320.0,174700.0,157000.0,596970859.0
232,20200729,000987.SZ,911455523.0,35667657.0,248168838.0,1558220.0,198176512.0,338550.0,108200.0,947123180.0
233,20200729,000988.SZ,2025598761.0,44356744.0,114068389.0,1885916.0,145980865.0,84900.0,174100.0,2069955505.0
234,20200729,000989.SZ,321514699.0,216920.0,12948813.0,22000.0,12826280.0,1800.0,8800.0,321731619.0
235,20200729,000990.SZ,470495793.0,7013245.0,25874915.0,442476.0,14743055.0,100100.0,7300.0,477509038.0
236,20200729,000993.SZ,67557186.0,44590.0,3439025.0,7000.0,4059198.0,0.0,0.0,67601776.0
237,20200729,000996.SZ,412458987.0,563094.0,12163149.0,57400.0,12366790.0,27400.0,0.0,413022081.0
238,20200729,000997.SZ,1079409205.0,27230964.0,39214610.0,1569508.0,47127189.0,79100.0,92398.0,1106640169.0
239,20200729,000998.SZ,955204227.0,39560083.0,100877087.0,2235033.0,82084132.0,164000.0,173300.0,994764310.0
240,20200729,000999.SZ,375393697.0,16317267.0,15226751.0,551259.0,20809241.0,38208.0,15900.0,391710964.0
241,20200729,001696.SZ,514677798.0,94866.0,226924575.0,9700.0,121413831.0,5000.0,1000.0,514772664.0
